0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,421.26
0.1,429.86
0.11,431.6
0.12,431.35
0.13,433.1
0.14,433.35
0.15,432.6
0.16,433.1
0.17,434.1
0.18,434.6
0.19,435.11
0.2,435.61
0.21,435.86
0.22,435.61
0.23,435.11
0.24,435.61
0.25,437.37
0.26,437.88
0.27,436.36
0.28,435.61
0.29,435.11
0.3,435.11
0.31,435.61
0.32,436.36
0.33,436.87
0.34,437.12
0.35,437.37
0.36,435.86
0.37,434.85
0.38,434.6
0.39,434.85
0.4,435.11
0.41,435.61
0.42,436.36
0.43,437.37
0.44,437.88
0.45,437.37
0.46,436.36
0.47,436.62
0.48,436.87
0.49,436.62
0.5,437.37
0.51,438.89
0.52,437.88
0.53,436.11
0.54,435.61
0.55,435.86
0.56,435.61
0.57,435.86
0.58,435.36
0.59,434.85
0.6,434.1
0.61,435.11
0.62,437.37
0.63,438.39
0.64,437.88
0.65,437.63
0.66,436.87
0.67,436.11
0.68,436.36
0.69,437.12
0.7,437.37
0.71,436.87
0.72,437.37
0.73,437.12
0.74,436.87
0.75,438.39
0.76,439.4
0.77,438.89
0.78,436.62
0.79,435.11
0.8,433.85
0.81,435.11
0.82,435.36
0.83,436.62
0.84,437.12
0.85,435.36
0.86,433.6
0.87,436.11
0.88,439.91
0.89,439.65
0.9,438.64
0.91,437.37
0.92,435.86
0.93,435.61
0.94,437.37
0.95,439.65
0.96,438.39
0.97,438.13
0.98,437.63
0.99,436.87
1,436.87
1.01,437.37
1.02,437.88
1.03,437.88
1.04,437.12
1.05,437.63
1.06,438.89
1.07,439.15
1.08,439.65
1.09,440.16
1.1,439.15
1.11,439.65
1.12,440.42
1.13,439.4
1.14,437.88
1.15,439.65
1.16,439.4
1.17,439.4
1.18,439.91
1.19,439.15
1.2,438.13
1.21,437.63
1.22,435.61
1.23,439.15
1.24,439.91
1.25,439.91
1.26,439.91
1.27,440.16
1.28,439.65
1.29,438.39
1.3,438.89
1.31,438.89
1.32,438.64
1.33,437.88
1.34,436.87
1.35,436.36
1.36,437.12
1.37,439.15
1.38,437.37
1.39,437.12
1.4,436.87
1.41,437.12
1.42,438.13
1.43,440.42
1.44,444.25
1.45,440.42
1.46,438.64
1.47,438.64
1.48,436.36
1.49,435.36
1.5,438.89
1.51,439.4
1.52,438.89
1.53,439.65
1.54,440.42
1.55,440.42
1.56,440.16
1.57,439.4
1.58,438.39
1.59,440.93
1.6,442.2
1.61,441.44
1.62,437.12
1.63,435.86
1.64,438.64
1.65,439.91
1.66,440.93
1.67,438.64
1.68,442.46
1.69,442.2
1.7,441.44
1.71,440.42
1.72,436.87
1.73,437.12
1.74,437.88
1.75,437.37
1.76,436.36
1.77,438.13
1.78,439.91
1.79,438.64
1.8,434.6
1.81,435.36
1.82,433.85
1.83,436.11
1.84,437.37
1.85,438.64
1.86,441.44
1.87,437.63
1.88,441.44
1.89,439.65
1.9,442.71
1.91,442.46
1.92,439.91
1.93,438.89
1.94,438.13
1.95,434.85
1.96,436.11
1.97,438.13
1.98,440.42
1.99,442.97
2,443.48
2.01,440.93
2.02,441.18
2.03,444.25
2.04,443.74
2.05,443.74
2.06,442.46
2.07,440.42
2.08,441.18
2.09,443.48
2.1,441.95
2.11,437.12
2.12,437.88
2.13,440.42
2.14,440.93
2.15,439.65
2.16,438.39
2.17,433.6
2.18,433.35
2.19,433.35
2.2,436.36
2.21,439.4
2.22,439.15
2.23,436.36
2.24,438.13
2.25,439.4
2.26,440.16
2.27,440.67
2.28,441.95
2.29,442.71
2.3,439.15
2.31,437.12
2.32,436.36
2.33,439.15
2.34,441.44
2.35,442.2
2.36,441.69
2.37,441.18
2.38,443.48
2.39,444.25
2.4,444.25
2.41,445.79
2.42,445.53
2.43,444.25
2.44,444.51
2.45,444.25
2.46,446.56
2.47,444.51
2.48,444.76
2.49,441.69
2.5,437.63
2.51,438.13
2.52,443.48
2.53,442.2
2.54,445.53
2.55,441.95
2.56,441.95
2.57,442.46
2.58,435.86
2.59,436.62
2.6,442.46
2.61,445.28
2.62,444.76
2.63,438.64
2.64,434.85
2.65,437.88
2.66,441.18
2.67,0
2.68,443.74
2.69,445.53
2.7,446.56
2.71,446.56
2.72,443.48
2.73,437.63
2.74,440.16
2.75,446.05
2.76,447.6
2.77,442.46
2.78,437.37
2.79,437.88
2.8,442.71
2.81,446.82
2.82,437.12
2.83,434.35
2.84,434.1
2.85,436.36
2.86,438.39
2.87,438.89
2.88,443.99
2.89,447.08
2.9,446.56
2.91,446.56
2.92,440.16
2.93,430.85
2.94,430.36
2.95,439.15
2.96,446.05
2.97,443.22
2.98,437.12
2.99,445.02
3,448.11
3.01,441.18
3.02,437.37
3.03,445.02
3.04,462.05
3.05,454.11
3.06,446.05
3.07,442.46
3.08,441.18
3.09,446.56
3.1,444.76
3.11,446.82
3.12,446.82
3.13,446.82
3.14,443.99
3.15,438.89
3.16,440.16
3.17,447.34
3.18,447.86
3.19,448.37
3.2,442.97
3.21,436.36
3.22,436.11
3.23,436.36
3.24,445.79
3.25,448.37
3.26,444.76
3.27,443.99
3.28,444.76
3.29,444.76
3.3,442.46
3.31,436.11
3.32,438.39
3.33,437.88
3.34,443.99
3.35,445.02
3.36,441.44
3.37,437.63
3.38,439.15
3.39,437.88
3.4,437.63
3.41,440.93
3.42,442.46
3.43,441.44
3.44,443.74
3.45,447.86
3.46,446.31
3.47,444.51
3.48,446.82
3.49,447.6
3.5,0
3.51,0
3.52,450.71
3.53,447.6
3.54,444.51
3.55,444.25
3.56,444.51
3.57,0
3.58,446.05
3.59,447.86
3.6,446.31
3.61,441.95
3.62,0
3.63,440.42
3.64,446.05
3.65,451.49
3.66,457.79
3.67,437.88
3.68,434.35
3.69,424.68
3.7,424.43
3.71,434.1
3.72,445.28
3.73,448.89
3.74,451.49
3.75,443.74
3.76,440.42
3.77,443.48
3.78,0
3.79,0
3.8,0
3.81,0
3.82,0
3.83,0
3.84,0
3.85,440.42
3.86,439.91
3.87,443.74
3.88,451.23
3.89,0
3.9,0
3.91,0
3.92,0
3.93,0
3.94,0
3.95,0
3.96,0
3.97,0
3.98,0
3.99,0
4,0
4.01,0
4.02,0
4.03,0
4.04,0
4.05,457.53
4.06,0
4.07,0
4.08,0
4.09,0
4.1,0
4.11,0
4.12,0
4.13,0
4.14,0
4.15,0
4.16,0
4.17,0
4.18,0
4.19,0
4.2,0
4.21,0
4.22,0
4.23,0
4.24,0
4.25,0
4.26,0
4.27,0
4.28,0
4.29,0
4.3,0
4.31,0
4.32,0
4.33,0
4.34,0
4.35,0
4.36,0
4.37,0
4.38,0
4.39,0
4.4,0
4.41,0
4.42,0
4.43,0
4.44,0
4.45,0
4.46,0
4.47,0
4.48,0
4.49,0
4.5,0
4.51,0
4.52,0
4.53,0
4.54,0
4.55,0
4.56,0
4.57,0
4.58,0
4.59,0
4.6,0
4.61,0
4.62,0
4.63,0
4.64,0
4.65,0
4.66,0
4.67,0
4.68,0
4.69,0
4.7,0
4.71,0
4.72,0
4.73,0
4.74,0
4.75,0
4.76,0
4.77,0
4.78,0
4.79,0
4.8,0
4.81,0
4.82,0
4.83,0
4.84,0
4.85,0
4.86,0
4.87,0
4.88,0
4.89,0
4.9,0
4.91,0
4.92,0
4.93,0
4.94,0
4.95,0
4.96,0
4.97,0
4.98,0
4.99,0
5,0
5.01,0
