0,0
0.03,0
0.06,0
0.09,0
0.12,0
0.15,0
0.18,0
0.21,0
0.24,0
0.27,0
0.3,0
0.33,0
0.36,0
0.39,0
0.42,0
0.45,0
0.48,0
0.51,0
0.54,0
0.57,0
0.6,0
0.63,0
0.66,0
0.69,0
0.72,0
0.75,0
0.78,0
0.81,0
0.84,0
0.87,0
0.9,0
0.93,0
0.96,0
0.99,0
1.02,0
1.05,0
1.08,0
1.11,0
1.14,110.61
1.17,110.74
1.2,111.32
1.23,111.32
1.26,111
1.29,110.3
1.32,110.3
1.35,110.42
1.38,110.49
1.41,110.42
1.44,110.04
1.47,110.04
1.5,110.1
1.53,110.42
1.56,110.81
1.59,110.87
1.62,110.49
1.65,110.3
1.68,110.23
1.71,110.3
1.74,110.3
1.77,110.55
1.8,110.36
1.83,110.04
1.86,110.04
1.89,110.36
1.92,110.49
1.95,110.36
1.98,110.36
2.01,110.17
2.04,110.17
2.07,110.42
2.1,110.55
2.13,110.49
2.16,110.68
2.19,111.25
2.22,113.26
2.25,114.51
2.28,114.18
2.31,0
2.34,0
2.37,0
2.4,160.37
2.43,166.69
2.46,167.08
2.49,167.37
2.52,166.98
2.55,166.31
2.58,165.64
2.61,167.37
2.64,168.14
2.67,167.76
2.7,166.69
2.73,166.12
2.76,166.5
2.79,167.66
2.82,168.14
2.85,167.37
2.88,166.02
2.91,166.12
2.94,166.79
2.97,167.47
3,167.56
3.03,166.69
3.06,166.12
3.09,165.73
3.12,166.98
3.15,167.56
3.18,167.37
3.21,166.89
3.24,166.21
3.27,166.31
3.3,167.76
3.33,167.95
3.36,167.37
3.39,166.41
3.42,170.1
3.45,177.73
3.48,184
3.51,185.6
3.54,186.35
3.57,187.11
3.6,187.32
3.63,186.24
3.66,186.35
3.69,186.68
3.72,187.32
3.75,187.97
3.78,187.43
3.81,186.03
3.84,186.03
3.87,186.46
3.9,187.43
3.93,188.08
3.96,187.11
3.99,186.24
4.02,185.71
4.05,186.57
4.08,187.54
4.11,187.76
4.14,187.11
4.17,185.82
4.2,185.92
4.23,186.46
4.26,187.32
4.29,187.87
4.32,187.76
4.35,186.89
4.38,186.03
4.41,186.68
4.44,187.43
4.47,188.08
4.5,187.97
4.53,187.43
4.56,186.68
4.59,186.46
4.62,187.22
4.65,188.3
4.68,187.97
4.71,187.54
4.74,187.32
4.77,187.11
4.8,187.54
4.83,187.87
4.86,188.19
4.89,187.76
4.92,187.97
4.95,187.87
4.98,187.76
5.01,187.54
5.04,186.14
5.07,185.82
5.1,193.26
5.13,0
5.16,143.45
5.19,143.12
5.22,142.54
5.25,141.8
5.28,142.46
5.31,142.46
5.34,142.05
5.37,141.8
5.4,141.64
5.43,141.56
5.46,141.88
5.49,141.72
5.52,142.29
5.55,142.54
5.58,167.56
5.61,167.47
5.64,167.37
5.67,166.69
5.7,167.76
5.73,167.95
5.76,167.95
5.79,167.18
5.82,166.6
5.85,166.89
5.88,168.14
5.91,168.05
5.94,167.76
5.97,167.95
6,167.76
6.03,166.98
6.06,164.87
6.09,168.34
6.12,160.74
6.15,158.52
6.18,157.07
6.21,158.34
6.24,155.8
6.27,155.08
6.3,156.61
6.33,155.89
6.36,149.54
6.39,149.45
6.42,148.76
6.45,148.59
6.48,147.99
6.51,0
6.54,144.61
6.57,142.38
6.6,142.13
6.63,142.54
6.66,143.2
6.69,142.87
6.72,142.21
6.75,141.64
6.78,141.23
6.81,141.96
6.84,142.29
6.87,142.05
6.9,142.13
6.93,141.39
6.96,140.5
6.99,0
7.02,148.34
7.05,147.48
7.08,148.08
7.11,148.25
7.14,148.51
7.17,148.76
7.2,150.75
7.23,0
7.26,0
7.29,126.84
7.32,126.4
7.35,126.62
7.38,126.99
7.41,126.92
7.44,126.77
7.47,125.6
7.5,0
7.53,0
7.56,112.61
7.59,112.35
7.62,111.58
7.65,110.23
7.68,110.68
7.71,111.51
7.74,112.09
7.77,111.83
7.8,110.74
7.83,111.06
7.86,111.32
7.89,111.58
7.92,111.71
7.95,111.58
7.98,111.45
8.01,111.06
8.04,111.06
8.07,111.38
8.1,111.64
8.13,111.51
8.16,111.51
8.19,111.32
8.22,111.25
8.25,111.71
8.28,111.9
8.31,111.77
8.34,111.71
8.37,111.51
8.4,111.13
8.43,111.25
8.46,111.51
8.49,111.71
8.52,110.93
8.55,109.34
8.58,108.15
8.61,107.34
8.64,107.47
8.67,107.47
8.7,107.28
8.73,106.78
8.76,107.09
8.79,107.09
8.82,106.97
8.85,106.97
8.88,107.09
8.91,107.16
8.94,106.91
8.97,106.66
9,106.66
9.03,106.66
9.06,106.11
9.09,0
9.12,0
9.15,82.915
9.18,83.059
9.21,83.107
9.24,83.059
9.27,83.011
9.3,82.915
9.33,82.723
9.36,82.915
9.39,83.107
9.42,83.059
9.45,83.059
9.48,83.155
9.51,83.395
9.54,83.443
9.57,171.78
9.6,173.07
9.63,88.866
9.66,95.189
9.69,54.106
9.72,54.798
9.75,108.71
9.78,110.1
9.81,110.3
9.84,109.79
9.87,109.79
9.9,109.91
9.93,110.68
9.96,110.87
9.99,110.81
10.02,110.61
10.05,110.74
10.08,111
10.11,110.23
10.14,0
10.17,0
10.2,0
10.23,94.422
10.26,94.259
10.29,94.15
10.32,93.987
10.35,93.392
10.38,93.554
10.41,93.77
10.44,94.15
10.47,93.824
10.5,93.446
10.53,93.933
10.56,93.77
10.59,93.122
10.62,91.417
10.65,89.381
10.68,0
10.71,0
