0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,185.92
0.09,185.07
0.1,184.43
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,112.94
0.21,112.81
0.22,112.87
0.23,113.07
0.24,113.26
0.25,113.46
0.26,113.66
0.27,113.86
0.28,0
0.29,0
0.3,0
0.31,0
0.32,412.11
0.33,60
0.34,60
0.35,60
0.36,60
0.37,60
0.38,311.06
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,286.9
0.47,284.09
0.48,0
0.49,0
0.5,0
0.51,380.1
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.6,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,688.7
0.68,617.11
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,110.68
0.86,0
0.87,0
0.88,0
0.89,0
0.9,0
0.91,0
0.92,0
0.93,0
0.94,0
0.95,0
0.96,0
0.97,0
0.98,0
0.99,0
1,0
1.01,0
1.02,0
1.03,0
1.04,0
1.05,0
1.06,0
1.07,0
1.08,0
1.09,0
1.1,0
1.11,0
1.12,0
1.13,338.43
1.14,0
1.15,304.48
1.16,178.86
1.17,180.32
1.18,184.53
1.19,187.32
1.2,186.46
1.21,180.11
1.22,178.45
1.23,176.4
1.24,172.87
1.25,172.87
1.26,172.87
1.27,172.87
1.28,172.87
1.29,173.67
1.3,174.88
1.31,176.4
1.32,177.83
1.33,178.76
1.34,179.49
1.35,180.32
1.36,181.26
1.37,181.36
1.38,180.63
1.39,180
1.4,179.38
1.41,179.17
1.42,180.21
1.43,0
1.44,0
1.45,111.06
1.46,0
1.47,182.94
1.48,182.83
1.49,373.35
1.5,183.15
1.51,184.21
1.52,185.28
1.53,186.24
1.54,373.35
1.55,187
1.56,187.22
1.57,187.54
1.58,187.76
1.59,186.89
1.6,185.07
1.61,182.83
1.62,181.15
1.63,180.94
1.64,0
1.65,0
1.66,0
1.67,0
1.68,0
1.69,0
1.7,188.41
1.71,188.19
1.72,187.32
1.73,0
1.74,0
1.75,0
1.76,0
1.77,116.25
1.78,116.85
1.79,117.33
1.8,117.53
1.81,362.3
1.82,359.18
1.83,189.28
1.84,190.71
1.85,0
1.86,423.94
1.87,424.92
1.88,424.43
1.89,0
1.9,0
1.91,0
1.92,0
1.93,524.65
1.94,520.73
1.95,0
1.96,182.52
1.97,0
1.98,0
1.99,0
2,0
2.01,0
2.02,0
2.03,0
2.04,226.14
2.05,226.27
2.06,225.75
2.07,0
2.08,0
2.09,0
2.1,0
2.11,291.07
2.12,300.81
2.13,303.78
2.14,308.02
2.15,0
2.16,0
2.17,648.17
2.18,704.39
2.19,0
2.2,0
2.21,0
2.22,0
2.23,225.36
2.24,226.14
2.25,225.62
2.26,224.84
2.27,224.58
2.28,224.19
2.29,225.1
2.3,225.88
2.31,226.53
2.32,227.05
2.33,226.53
2.34,224.58
2.35,0
2.36,404.33
2.37,406.2
2.38,420.04
2.39,201.23
2.4,0
2.41,0
2.42,0
2.43,0
2.44,242.93
2.45,240.14
2.46,236.15
2.47,234.52
2.48,232.5
2.49,85.789
2.5,85.888
2.51,85.988
2.52,86.087
2.53,86.187
2.54,86.286
2.55,86.436
2.56,86.536
2.57,86.436
2.58,86.386
2.59,86.286
2.6,124.3
2.61,124.16
2.62,123.95
2.63,123.73
2.64,123.52
2.65,123.09
2.66,122.52
2.67,121.96
2.68,121.46
2.69,121.04
2.7,120.42
2.71,0
2.72,0
2.73,0
2.74,0
2.75,0
2.76,0
2.77,0
2.78,0
2.79,367.57
2.8,367.36
2.81,0
2.82,0
2.83,0
2.84,0
2.85,0
2.86,0
2.87,0
2.88,189.06
2.89,232.63
2.9,231.29
2.91,235.74
2.92,243.91
2.93,185.28
2.94,0
2.95,0
2.96,0
2.97,0
2.98,233.3
2.99,233.98
3,234.65
3.01,236.01
3.02,238.62
3.03,240.56
3.04,242.09
3.05,434.85
3.06,0
3.07,82.247
3.08,0
3.09,0
3.1,0
3.11,0
3.12,0
3.13,0
3.14,0
3.15,0
3.16,206.06
3.17,580.8
3.18,553.29
3.19,0
3.2,492.36
3.21,469.85
3.22,472.85
3.23,454.37
3.24,431.85
3.25,0
3.26,0
3.27,0
3.28,0
3.29,0
3.3,0
3.31,565.24
3.32,187.22
3.33,186.46
3.34,186.46
3.35,186.46
3.36,186.46
3.37,186.46
3.38,186.03
3.39,368.64
3.4,363.98
3.41,184.74
3.42,184.11
3.43,182.83
3.44,181.26
3.45,179.9
3.46,179.38
3.47,179.8
3.48,180.32
3.49,180.84
3.5,181.47
3.51,181.36
3.52,181.15
3.53,0
3.54,0
3.55,0
3.56,382.96
3.57,0
3.58,0
3.59,0
3.6,0
3.61,0
3.62,185.07
3.63,185.82
3.64,186.03
3.65,186.24
3.66,186.35
3.67,186.46
3.68,186.57
3.69,186.78
3.7,186.89
3.71,187
3.72,187.22
3.73,187.54
3.74,187.87
3.75,188.19
3.76,188.19
3.77,187.76
3.78,187.65
3.79,187.65
3.8,187.65
3.81,187.54
3.82,187.43
3.83,187.43
3.84,187.32
3.85,187.22
3.86,187.11
3.87,187
3.88,186.89
3.89,187.22
3.9,187.76
3.91,188.19
3.92,188.52
3.93,188.63
3.94,188.41
3.95,188.19
3.96,187.97
3.97,187.54
3.98,185.28
3.99,475.58
4,0
4.01,0
4.02,0
4.03,450.71
4.04,0
4.05,290.9
4.06,290.9
4.07,0
4.08,0
4.09,0
4.1,201.7
4.11,0
4.12,319.07
4.13,224.32
4.14,225.49
4.15,355.87
4.16,365.46
4.17,591.29
4.18,718.77
4.19,0
4.2,0
4.21,0
4.22,371.2
4.23,372.27
4.24,375.51
4.25,0
4.26,0
4.27,0
4.28,211.85
4.29,208.69
4.3,205.22
4.31,203.69
4.32,378.56
4.33,372.49
4.34,374.86
4.35,428.87
4.36,0
4.37,0
4.38,374.43
4.39,389.21
4.4,385.85
4.41,378.13
4.42,384.74
4.43,0
4.44,0
4.45,0
4.46,0
4.47,0
4.48,275.21
4.49,272.05
4.5,0
4.51,0
4.52,0
4.53,0
4.54,543.78
4.55,512.38
4.56,481.11
4.57,472.03
4.58,480.55
4.59,499.81
4.6,223.54
4.61,245.89
4.62,264.61
4.63,269.86
4.64,0
4.65,0
4.66,568.19
4.67,272.21
4.68,0
4.69,0
4.7,0
4.71,0
4.72,533.83
4.73,265.22
4.74,263.54
4.75,460.45
4.76,468.22
4.77,452.54
4.78,475.86
4.79,0
4.8,0
4.81,251.93
4.82,247.32
4.83,0
4.84,0
4.85,110.49
4.86,110.68
4.87,110.81
4.88,110.93
4.89,111
4.9,111.13
4.91,111.19
4.92,111.38
4.93,111.51
4.94,111.71
4.95,218.81
4.96,686.31
4.97,219.19
4.98,216.55
4.99,213.45
5,222.77
5.01,227.58
5.02,230.62
5.03,233.03
5.04,0
5.05,0
5.06,0
5.07,0
5.08,223.02
5.09,223.15
5.1,223.28
5.11,223.54
5.12,223.8
5.13,223.93
5.14,778.86
5.15,729.65
5.16,0
5.17,0
5.18,642.95
5.19,0
5.2,633
5.21,0
5.22,0
5.23,687.5
5.24,0
5.25,0
5.26,0
